Comprimento de Onda	IRR REAL 2
760,8861263	46,82463372
761,1215914	46,83834697
761,3570647	46,85206069
761,5925463	46,8657749
761,8280361	46,87948959
762,063534	46,89320475
762,2990402	46,90692039
762,5345545	46,92063651
762,770077	46,9343531
763,0056077	46,94807017
763,2411466	46,96178771
763,4766937	46,97550574
763,7122489	46,98922424
763,9478123	47,00294321
764,1833839	47,01666266
764,4189636	47,03038258
764,6545515	47,04410298
764,8901475	47,05782386
765,1257517	47,07154521
765,361364	47,08526703
765,5969845	47,09898933
765,832613	47,11271209
766,0682498	47,12643534
766,3038946	47,14015906
766,5395476	47,15388325
766,7752087	47,16760791
767,0108778	47,18133304
767,2465552	47,19505865
767,4822406	47,20878473
767,7179341	47,22251128
767,9536357	47,23623831
768,1893454	47,2499658
768,4250632	47,26369377
768,6607891	47,2774222
768,896523	47,29115111
769,132265	47,30488048
769,3680152	47,31861034
769,6037733	47,33234065
769,8395396	47,34607144
770,0753139	47,3598027
770,3110962	47,37353442
770,5468867	47,38726662
770,7826851	47,40099928
771,0184916	47,41403115
771,2543062	47,42636916
771,4901287	47,43870757
771,7259594	47,45104642
771,961798	47,46338568
772,1976447	47,47572536
772,4334994	47,48806546
772,6693621	47,50040598
772,9052328	47,51274692
773,1411115	47,52508827
773,3769982	47,53743005
773,612893	47,54977225
773,8487957	47,56211486
774,0847064	47,57445789
774,3206251	47,58680134
774,5565518	47,59914521
774,7924865	47,6114895
775,0284291	47,6238342
775,2643797	47,63617932
775,5003383	47,64852485
775,7363049	47,66087081
775,9722794	47,67321718
776,2082618	47,68556396
776,4442522	47,69791116
776,6802506	47,71025878
776,9162569	47,72260681
777,1522712	47,73495526
777,3882933	47,74730412
777,6243234	47,7596534
777,8603615	47,7720031
778,0964074	47,7843532
778,3324613	47,79670373
778,5685231	47,80905466
778,8045928	47,82140601
779,0406704	47,83375778
779,2767559	47,84610995
779,5128493	47,85846254
779,7489506	47,87081555
779,9850598	47,88316896
780,2211769	47,89552279
780,4573019	47,90787704
780,6934347	47,92023169
780,9295754	47,93258675
781,165724	47,94494223
781,4018805	47,95729812
781,6380448	47,96965442
781,874217	47,98201114
782,110397	47,99378476
782,3465849	48,00489393
782,5827806	48,01600347
782,8189842	48,02711338
783,0551956	48,03822365
783,2914148	48,0493343
783,5276419	48,06044531
783,7638768	48,0715567
784,0001195	48,08266845
784,23637	48,09378056
784,4726283	48,10489305
784,7088945	48,1160059
784,9451684	48,12711912
785,1814502	48,1382327
785,4177398	48,14934666
785,6540371	48,16046098
785,8903422	48,17157566
786,1266552	48,18269072
786,3629759	48,19380614
786,5993043	48,20492192
786,8356406	48,21603807
787,0719846	48,22715458
787,3083364	48,23827146
787,5446959	48,2493887
787,7810633	48,26050632
788,0174383	48,27162429
788,2538211	48,28274263
788,4902117	48,29386134
788,7266099	48,3049804
788,963016	48,31609983
789,1994297	48,32721963
789,4358512	48,33833979
789,6722804	48,34946031
789,9087173	48,36058119
790,145162	48,37170244
790,3816143	48,38282405
790,6180744	48,39394602
790,8545422	48,40506836
791,0910176	48,41619105
791,3275008	48,42731412
791,5639917	48,43843754
791,8004902	48,44956132
792,0369964	48,46068546
792,2735103	48,47180997
792,5100319	48,48293484
792,7465612	48,49406007
792,9830981	48,50518565
793,2196427	48,51569392
793,4561949	48,52559898
793,6927548	48,53550435
793,9293223	48,54541005
794,1658975	48,55531607
794,4024804	48,56522241
794,6390708	48,57512906
794,875669	48,58503604
795,1122747	48,59494334
795,3488881	48,60485096
795,5855091	48,61475889
795,8221377	48,62466715
796,0587739	48,63457572
796,2954177	48,64448461
796,5320692	48,65439382
796,7687282	48,66430335
797,0053948	48,67421319
797,2420691	48,68412336
797,4787509	48,69403384
797,7154403	48,70394464
797,9521373	48,71385576
798,1888419	48,7237672
798,425554	48,73367895
798,6622737	48,74359102
798,899001	48,7535034
799,1357358	48,7634161
799,3724782	48,77332912
799,6092282	48,78324246
799,8459857	48,79315611
800,0827507	48,80307008
800,3195233	48,81298436
800,5563034	48,82289896
800,7930911	48,83281388
801,0298863	48,84272911
801,266689	48,85264465
801,5034992	48,86256051
801,740317	48,87247668
801,9771423	48,88239317
802,213975	48,89230997
802,4508153	48,90222709
802,6876631	48,91214453
802,9245184	48,92206227
803,1613811	48,93198033
803,3982514	48,9418987
803,6351291	48,95181739
803,8720143	48,96173639
804,108907	48,9716557
804,3458072	48,98084201
804,5827149	48,98957045
804,81963	48,99829916
805,0565525	49,00702814
805,2934825	49,01575741
805,53042	49,02448694
805,7673649	49,03321676
806,0043173	49,04194684
806,2412771	49,0506772
806,4782443	49,05940784
806,715219	49,06813874
806,9522011	49,07686993
807,1891906	49,08560138
807,4261876	49,09433311
807,6631919	49,10306511
807,9002037	49,11179738
808,1372229	49,12052993
808,3742494	49,12926275
808,6112834	49,13799584
808,8483248	49,14672921
809,0853736	49,15546285
809,3224297	49,16419676
809,5594933	49,17293094
809,7965642	49,18166539
810,0336425	49,19040012
810,2707281	49,19913512
810,5078211	49,20787038
810,7449215	49,21660592
810,9820293	49,22534174
811,2191444	49,23407782
811,4562668	49,24281417
811,6933966	49,25155079
811,9305338	49,26028769
812,1676783	49,26902485
812,4048301	49,27776229
812,6419892	49,28649999
812,8791557	49,29523796
813,1163295	49,30397621
813,3535106	49,31271472
813,590699	49,3214535
813,8278948	49,33019256
814,0650978	49,33893188
814,3023082	49,34767147
814,5395258	49,35641133
814,7767507	49,36515146
815,013983	49,37389186
815,2512225	49,38263252
815,4884693	49,39045306
815,7257233	49,39803563
815,9629847	49,40561844
816,2002533	49,41320147
816,4375292	49,42078474
816,6748123	49,42836824
816,9121027	49,43595197
817,1494004	49,44353593
817,3867053	49,45112013
817,6240174	49,45870455
817,8613368	49,46628921
818,0986634	49,4738741
818,3359973	49,48145922
818,5733384	49,48904457
818,8106867	49,49663015
819,0480422	49,50421596
819,285405	49,51180201
819,5227749	49,51938828
819,7601521	49,52697479
819,9975365	49,53456152
820,234928	49,54214849
820,4723268	49,54973568
820,7097328	49,55732311
820,9471459	49,56491076
821,1845662	49,57249864
821,4219938	49,58008676
821,6594284	49,5876751
821,8968703	49,59526367
822,1343193	49,60285247
822,3717755	49,6104415
822,6092389	49,61803076
822,8467094	49,62562025
823,0841871	49,63320997
823,3216719	49,64079991
823,5591638	49,64839008
823,7966629	49,65598048
824,0341691	49,66357111
824,2716825	49,67116197
824,509203	49,67875305
824,7467306	49,68634437
824,9842653	49,69393591
825,2218072	49,70152768
825,4593561	49,70911967
825,6969122	49,71671189
825,9344754	49,72430434
826,1720456	49,73189701
826,409623	49,73944678
826,6472074	49,74597474
826,884799	49,75250291
827,1223976	49,75903127
827,3600033	49,76555982
827,5976161	49,77208857
827,8352359	49,77861751
828,0728628	49,78514665
828,3104968	49,79167598
828,5481378	49,79820551
828,7857859	49,80473523
829,0234411	49,81126514
829,2611032	49,81779524
829,4987725	49,82432554
829,7364487	49,83085604
829,974132	49,83738672
830,2118223	49,8439176
830,4495197	49,85044867
830,6872241	49,85697994
830,9249355	49,8635114
831,1626539	49,87004305
831,4003793	49,87657489
831,6381117	49,88310693
831,8758511	49,88963915
832,1135976	49,89617158
832,351351	49,90270419
832,5891114	49,90923699
832,8268788	49,91576999
833,0646531	49,92230318
833,3024345	49,92883656
833,5402228	49,93537013
833,7780181	49,94190389
834,0158203	49,94843785
834,2536296	49,954972
834,4914457	49,96150633
834,7292689	49,96804086
834,9670989	49,97457558
835,2049359	49,98111049
835,4427799	49,98764559
835,6806308	49,99418088
835,9184886	50,00071636
836,1563534	50,00725203
836,3942251	50,0137879
836,6321037	50,02032395
836,8699892	50,02686019
837,1078816	50,03339662
837,345781	50,03993325
837,5836872	50,04558495
837,8216003	50,05097555
838,0595204	50,0563663
838,2974473	50,06175722
838,5353811	50,06714828
838,7733218	50,07253951
839,0112694	50,07793089
839,2492239	50,08332243
839,4871852	50,08871412
839,7251534	50,09410596
839,9631285	50,09949797
840,2011104	50,10489013
840,4390992	50,11028244
840,6770948	50,11567491
840,9150973	50,12106753
841,1531066	50,12646031
841,3911227	50,13185324
841,6291457	50,13724633
841,8671756	50,14263958
842,1052122	50,14803298
842,3432557	50,15342653
842,581306	50,15882024
842,8193631	50,1642141
843,057427	50,16960811
843,2954977	50,17500228
843,5335752	50,18039661
843,7716596	50,18579109
844,0097507	50,19118572
844,2478486	50,19658051
844,4859533	50,20197545
844,7240648	50,20737054
844,962183	50,21276579
845,2003081	50,21816119
845,4384399	50,22355674
845,6765784	50,22895245
845,9147238	50,23434831
846,1528759	50,23974433
846,3910347	50,24514049
846,6292003	50,25053681
846,8673726	50,25593329
847,1055517	50,26132991
847,3437375	50,26672669
847,5819301	50,27212362
847,8201294	50,2775207
848,0583354	50,28291794
848,2965481	50,28831533
848,5347676	50,29355968
848,7729937	50,29790773
849,0112266	50,30225591
849,2494662	50,30660421
849,4877124	50,31095263
849,7259654	50,31530118
849,9642251	50,31964984
850,2024914	50,32399863
850,4407645	50,32834754
850,6790442	50,33269657
850,9173306	50,33704573
851,1556237	50,341395
851,3939234	50,3457444
851,6322298	50,35009392
851,8705429	50,35444356
852,1088626	50,35879332
852,347189	50,3631432
852,585522	50,36749321
852,8238616	50,37184333
853,0622079	50,37619358
853,3005609	50,38054395
853,5389205	50,38489444
853,7772867	50,38924505
854,0156595	50,39359578
854,2540389	50,39794663
854,492425	50,4022976
854,7308177	50,4066487
854,969217	50,41099991
855,2076229	50,41535125
855,4460353	50,4197027
855,6844544	50,42405428
855,9228801	50,42840597
856,1613124	50,43275779
856,3997512	50,43710972
856,6381966	50,44146178
856,8766486	50,44581396
857,1151072	50,45016625
857,3535723	50,45451867
857,592044	50,4588712
857,8305223	50,46322386
858,0690071	50,46757664
858,3074985	50,47192953
858,5459964	50,47628255
858,7845009	50,48063568
859,0230118	50,48498893
859,2615294	50,48934231
859,5000534	50,4936958
859,738584	50,49746219
859,9771211	50,50080518
860,2156648	50,50414826
860,4542149	50,50749143
860,6927716	50,51083469
860,9313347	50,51417805
861,1699044	50,51752149
861,4084806	50,52086503
861,6470632	50,52420865
861,8856524	50,52755237
862,124248	50,53089618
862,3628501	50,53424008
862,6014587	50,53758407
862,8400738	50,54092815
863,0786953	50,54427232
863,3173233	50,54761658
863,5559578	50,55096093
863,7945987	50,55430538
864,0332461	50,55764991
864,2718999	50,56099453
864,5105601	50,56433925
864,7492269	50,56768405
864,9879	50,57102895
865,2265796	50,57437393
865,4652656	50,57771901
865,703958	50,58106417
865,9426569	50,58440943
866,1813622	50,58775477
866,4200739	50,59110021
866,658792	50,59444573
866,8975165	50,59779135
867,1362474	50,60113705
867,3749847	50,60448285
867,6137283	50,60782873
867,8524784	50,6111747
868,0912349	50,61452076
868,3299977	50,61786691
868,568767	50,62121316
868,8075426	50,62455949
869,0463245	50,62790591
869,2851128	50,63125241
869,5239075	50,63459901
869,7627086	50,6379457
870,001516	50,64129248
870,2403297	50,64463934
870,4791498	50,6479863
870,7179762	50,65126025
870,956809	50,65363631
871,1956481	50,65601244
871,4344935	50,65838863
871,6733453	50,66076488
871,9122033	50,6631412
872,1510677	50,66551758
872,3899384	50,66789402
872,6288154	50,67027053
872,8676987	50,67264709
873,1065883	50,67502372
873,3454842	50,67740041
873,5843864	50,67977717
873,8232949	50,68215399
874,0622097	50,68453087
874,3011307	50,68690781
874,540058	50,68928482
874,7789916	50,69166188
875,0179315	50,69403901
875,2568776	50,6964162
875,49583	50,69879346
875,7347886	50,70117078
875,9737535	50,70354815
876,2127246	50,70592559
876,451702	50,7083031
876,6906856	50,71068066
876,9296754	50,71305829
877,1686715	50,71543598
877,4076738	50,71781373
877,6466823	50,72019154
877,8856971	50,72256942
878,124718	50,72494735
878,3637452	50,72732535
878,6027785	50,72970341
878,8418181	50,73208153
879,0808639	50,73445972
879,3199159	50,73683796
879,558974	50,73921627
879,7980383	50,74159464
880,0371089	50,74397307
880,2761856	50,74635156
880,5152684	50,74873011
880,7543575	50,75110873
880,9934527	50,7534874
881,2325541	50,75586614
881,4716616	50,75824494
881,7107753	50,76062379
881,9498951	50,76241916
882,1890211	50,76386722
882,4281532	50,7653153
882,6672914	50,76676343
882,9064358	50,76821159
883,1455863	50,76965979
883,384743	50,77110803
883,6239057	50,7725563
883,8630746	50,77400461
884,1022496	50,77545296
884,3414307	50,77690134
884,5806179	50,77834976
884,8198112	50,77979822
885,0590106	50,78124672
885,2982161	50,78269525
885,5374277	50,78414382
885,7766454	50,78559243
886,0158691	50,78704107
886,2550989	50,78848975
886,4943348	50,78993847
886,7335768	50,79138722
886,9728248	50,79283601
887,2120789	50,79428484
887,451339	50,7957337
887,6906052	50,7971826
887,9298775	50,79863154
888,1691558	50,80008051
888,4084401	50,80152952
888,6477304	50,80297856
888,8870268	50,80442765
889,1263293	50,80587677
889,3656377	50,80732592
889,6049522	50,80877511
889,8442726	50,81022434
890,0835991	50,81167361
890,3229316	50,81312291
890,5622701	50,81457225
890,8016146	50,81602162
891,0409651	50,81747103
891,2803216	50,81892048
891,5196841	50,82036996
891,7590525	50,82181948
891,9984269	50,82326904
892,2378074	50,82471863
892,4771937	50,82616825
892,7165861	50,82761792
892,9559844	50,82886056
893,1953886	50,82942485
893,4347989	50,82998916
893,674215	50,83055348
893,9136372	50,83111782
894,1530652	50,83168217
894,3924992	50,83224653
894,6319391	50,83281091
894,871385	50,8333753
895,1108368	50,83393971
895,3502945	50,83450413
895,5897581	50,83506856
895,8292277	50,83563301
896,0687031	50,83619747
896,3081845	50,83676194
896,5476717	50,83732643
896,7871649	50,83789094
897,0266639	50,83845545
897,2661689	50,83901999
897,5056797	50,83958453
897,7451964	50,84014909
897,984719	50,84071366
898,2242474	50,84127825
898,4637818	50,84184285
898,703322	50,84240746
898,942868	50,84297209
899	51,50473
900	51,39164
901	51,27857
902	51,16549
903	51,05241
904	50,93933
905	50,82688
906	50,7164
907	50,60592
908	50,49545
909	50,38497
910	50,27449
911	50,16401
912	50,11991
913	50,08873
914	50,05756
915	50,02638
916	49,9952
917	49,96403
918	49,9488
919	49,95437
920	49,95994
921	49,96551
922	49,97108
923	49,97665
924	49,98169
925	49,97018
926	49,95867
927	49,94717
928	49,93566
929	49,92415
930	49,91264
931	49,94098
932	49,99282
933	50,04467
934	50,0965
935	50,14834
936	50,20019
937	50,23398
938	50,20669
939	50,17941
940	50,15212
941	50,12483
942	50,09753
943	50,07024
944	50,00698
945	49,93623
946	49,86548
947	49,79474
948	49,724
949	49,65325
950	49,60365
951	49,58207
952	49,56049
953	49,53891
954	49,51733
955	49,49575
956	49,47495
957	49,47744
958	49,47993
959	49,48242
960	49,48492
961	49,48741
962	49,4899
963	49,47405
964	49,4477
965	49,42134
966	49,39499
967	49,36864
968	49,34229
969	49,31936
970	49,30729
971	49,29522
972	49,28314
973	49,27106
974	49,25899
975	49,24692
976	49,24652
977	49,24825
978	49,24999
979	49,25172
980	49,25345
981	49,25518
982	49,25401
983	49,24932
984	49,24462
985	49,23994
986	49,23524
987	49,23055
988	49,22252
989	49,16218
990	49,10184
991	49,0415
992	48,98117
993	48,92083
994	48,86049
995	48,8473
996	48,85745
997	48,86759
998	48,87774
999	48,88788
1000	48,89802
1001	48,89136
1002	48,84129
1003	48,79121
1004	48,74114
1005	48,69107
1006	48,64099
1007	48,59092
1008	48,54607
1009	48,50187
1010	48,45767
1011	48,41347
1012	48,36927
1013	48,32507
1014	48,29388
1015	48,27559
1016	48,2573
1017	48,23901
1018	48,22072
1019	48,20243
1020	48,18681
1021	48,19171
1022	48,19662
1023	48,20153
1024	48,20643
1025	48,21134
1026	48,21625
1027	48,2045
1028	48,18656
1029	48,16862
1030	48,15067
1031	48,13273
1032	48,11479
1033	48,07588
1034	47,99699
1035	47,91809
1036	47,8392
1037	47,7603
1038	47,68141
1039	47,60251
1040	47,57524
1041	47,55013
1042	47,52501
1043	47,4999
1044	47,47478
1045	47,44966
1046	47,41325
1047	47,36857
1048	47,32389
1049	47,27921
1050	47,23454
1051	47,18986
1052	47,15763
1053	47,17648
1054	47,19532
1055	47,21417
1056	47,23301
1057	47,25186
1058	47,27071
1059	47,25712
1060	47,23616
1061	47,2152
1062	47,19425
1063	47,1733
1064	47,15234
1065	47,10244
1066	47,01509
1067	46,92774
1068	46,8404
1069	46,75305
1070	46,66571
1071	46,57936
1072	46,50951
1073	46,43966
1074	46,3698
1075	46,29995
1076	46,2301
1077	46,16024
1078	46,16541
1079	46,20588
1080	46,24634
1081	46,28681
1082	46,32728
1083	46,36774
1084	46,40507
1085	46,43519
1086	46,46531
1087	46,49543
1088	46,52555
1089	46,55567
1090	46,58579
1091	46,4839
1092	46,37176
1093	46,25962
1094	46,14748
1095	46,03534
1096	45,9232
1097	45,83987
1098	45,77975
1099	45,71962
1100	45,6595
1101	45,59937
1102	45,53925
1103	45,48168
1104	45,43562
1105	45,38956
1106	45,34351
1107	45,29745
1108	45,2514
1109	45,20534
1110	45,20844
1111	45,22315
1112	45,23786
1113	45,25257
1114	45,26728
1115	45,28198
1116	45,25939
1117	45,18891
1118	45,11844
1119	45,04796
1120	44,97749
1121	44,90702
1122	44,83947
1123	44,81216
1124	44,78484
1125	44,75752
1126	44,73021
1127	44,70289
1128	44,67557
1129	44,60729
1130	44,52136
1131	44,43543
1132	44,3495
1133	44,26357
1134	44,17764
1135	44,1116
1136	44,08573
1137	44,05987
1138	44,034
1139	44,00814
1140	43,98227
1141	43,95641
1142	43,93579
1143	43,91537
1144	43,89494
1145	43,87451
1146	43,85408
1147	43,83366
1148	43,81275
1149	43,7915
1150	43,77026
1151	43,74902
1152	43,72778
1153	43,70654
1154	43,67336
1155	43,60109
1156	43,52883
1157	43,45657
1158	43,3843
1159	43,31204
1160	43,23977
1161	43,18683
1162	43,13673
1163	43,08665
1164	43,03656
1165	42,98646
1166	42,93638
1167	42,89865
1168	42,87288
1169	42,84712
1170	42,82135
1171	42,79559
1172	42,76982
1173	42,73552
1174	42,65166
1175	42,5678
1176	42,48394
1177	42,40007
1178	42,31621
1179	42,23235
1180	42,21219
1181	42,20927
1182	42,20635
1183	42,20343
1184	42,20051
1185	42,19759
1186	42,16713
1187	42,09973
1188	42,03234
1189	41,96494
1190	41,89754
1191	41,83014
1192	41,76828
1193	41,78106
1194	41,79384
1195	41,80662
1196	41,8194
1197	41,83218
1198	41,84496
1199	41,80356
1200	41,74025
1201	41,67693
1202	41,61362
1203	41,5503
1204	41,48699
1205	41,42854
1206	41,37892
1207	41,32929
1208	41,27966
1209	41,23004
1210	41,18041
1211	41,13081
1212	41,10111
1213	41,07142
1214	41,04174
1215	41,01204
1216	40,98236
1217	40,95266
1218	40,88244
1219	40,7901
1220	40,69776
1221	40,60542
1222	40,51308
1223	40,42074
1224	40,37223
1225	40,42848
1226	40,48472
1227	40,54097
1228	40,59721
1229	40,65346
1230	40,70971
1231	40,68983
1232	40,66534
1233	40,64085
1234	40,61637
1235	40,59188
1236	40,5674
1237	40,51821
1238	40,452
1239	40,38579
1240	40,31958
1241	40,25337
1242	40,18716
1243	40,12051
1244	40,05248
1245	39,98445
1246	39,91643
1247	39,8484
1248	39,78037
1249	39,71235
1250	39,62666
1251	39,53888
1252	39,4511
1253	39,36332
1254	39,27554
1255	39,18776
1256	39,10765
1257	39,03389
1258	38,96014
1259	38,88638
1260	38,81262
1261	38,73887
1262	38,67998
1263	38,68061
1264	38,68124
1265	38,68187
1266	38,6825
1267	38,68313
1268	38,68376
1269	38,63754
1270	38,58338
1271	38,52922
1272	38,47506
1273	38,4209
1274	38,36674
1275	38,31314
1276	38,26007
1277	38,207
1278	38,15393
1279	38,10086
1280	38,04778
1281	38,00951
1282	38,04454
1283	38,07957
1284	38,11461
1285	38,14964
1286	38,18467
1287	38,2197
1288	38,10787
1289	37,96511
1290	37,82234
1291	37,67958
1292	37,53682
1293	37,39406
1294	37,29903
1295	37,25468
1296	37,21033
1297	37,16598
1298	37,12163
1299	37,07729
1300	37,03419
1301	36,99849
1302	36,96279
1303	36,92708
1304	36,89138
1305	36,85568
1306	36,81998
1307	36,8317
1308	36,85483
1309	36,87796
1310	36,90109
1311	36,92422
1312	36,94735
1313	36,91951
1314	36,83396
1315	36,74841
1316	36,66286
1317	36,57731
1318	36,49176
1319	36,41182
1320	36,36882
1321	36,32582
1322	36,28281
1323	36,23981
1324	36,19681
1325	36,1538
1326	36,17743
1327	36,21814
1328	36,25884
1329	36,29955
1330	36,34025
1331	36,38096
1332	36,37477
1333	36,31399
1334	36,25321
1335	36,19244
1336	36,13166
1337	36,07088
1338	36,01057
1339	35,95346
1340	35,89636
1341	35,83926
1342	35,78216
1343	35,72505
1344	35,66795
1345	35,6686
1346	35,68406
1347	35,69951
1348	35,71496
1349	35,73041
1350	35,74586
1351	35,77339
1352	35,81482
1353	35,85625
1354	35,89768
1355	35,9391
1356	35,98053
1357	36,0363
1358	36,18397
1359	36,33164
1360	36,47931
1361	36,62697
1362	36,77464
1363	36,92231
1364	37,02838
1365	37,12445
1366	37,22051
1367	37,31658
1368	37,41264
1369	37,5087
1370	37,53958
1371	37,49926
1372	37,45894
1373	37,41863
1374	37,37831
1375	37,33799
1376	37,30335
1377	37,30063
1378	37,2979
1379	37,29518
1380	37,29245
1381	37,28973
1382	37,287
1383	37,23693
1384	37,1768
1385	37,11668
1386	37,05655
1387	36,99643
1388	36,9363
1389	36,90347
1390	36,89793
1391	36,89238
1392	36,88684
1393	36,8813
1394	36,87575
1395	36,87646
1396	36,90642
1397	36,93639
1398	36,96635
1399	36,99631
1400	37,02628
1401	37,05624
1402	36,89577
1403	36,70274
1404	36,50971
1405	36,31669
1406	36,12366
1407	35,93063
1408	35,7903
1409	35,69632
1410	35,60235
1411	35,50837
1412	35,4144
1413	35,32042
1414	35,22955
1415	35,15019
1416	35,07084
1417	34,99148
1418	34,91213
1419	34,83277
1420	34,75342
1421	34,5444
1422	34,31983
1423	34,09527
1424	33,87071
1425	33,64614
1426	33,42158
1427	33,20389
1428	32,9913
1429	32,77871
1430	32,56612
1431	32,35353
1432	32,14094
1433	31,95341
1434	31,83835
1435	31,72328
1436	31,60822
1437	31,49315
1438	31,37809
1439	31,26302
1440	31,18516
1441	31,10963
1442	31,03411
1443	30,95858
1444	30,88305
1445	30,80752
1446	30,78921
1447	30,80509
1448	30,82097
1449	30,83684
1450	30,85272
1451	30,86859
1452	30,85963
1453	30,79587
1454	30,73212
1455	30,66837
1456	30,60462
1457	30,54087
1458	30,47712
1459	30,41279
1460	30,34846
1461	30,28413
1462	30,21979
1463	30,15546
1464	30,09113
1465	30,03681
1466	29,98706
1467	29,93731
1468	29,88756
1469	29,83781
1470	29,78806
1471	29,73431
1472	29,67393
1473	29,61355
1474	29,55317
1475	29,4928
1476	29,43242
1477	29,3733
1478	29,33163
1479	29,28997
1480	29,2483
1481	29,20664
1482	29,16497
1483	29,12331
1484	29,13988
1485	29,17494
1486	29,21
1487	29,24506
1488	29,28013
1489	29,31519
1490	29,29251
1491	29,19956
1492	29,10661
1493	29,01367
1494	28,92072
1495	28,82777
1496	28,74287
1497	28,70539
1498	28,66792
1499	28,63045
1500	28,59297
1501	28,5555
1502	28,51802
1503	28,49324
1504	28,47087
1505	28,44851
1506	28,42614
1507	28,40378
1508	28,38141
1509	28,32214
1510	28,23091
1511	28,13967
1512	28,04844
1513	27,95721
1514	27,86598
1515	27,77783
1516	27,6999
1517	27,62196
1518	27,54403
1519	27,46609
1520	27,38816
1521	27,31022
1522	27,29711
1523	27,28887
1524	27,28064
1525	27,2724
1526	27,26416
1527	27,25592
1528	27,26438
1529	27,28264
1530	27,3009
1531	27,31915
1532	27,33741
1533	27,35567
1534	27,35671
1535	27,32278
1536	27,28885
1537	27,25492
1538	27,22099
1539	27,18705
1540	27,15379
1541	27,14148
1542	27,12916
1543	27,11684
1544	27,10453
1545	27,09221
1546	27,07989
1547	26,98344
1548	26,85636
1549	26,72927
1550	26,60218
1551	26,47509
1552	26,34801
1553	26,29326
1554	26,3317
1555	26,37014
1556	26,40858
1557	26,44701
1558	26,48546
1559	26,51372
1560	26,47997
1561	26,44623
1562	26,41248
1563	26,37874
1564	26,34499
1565	26,31125
1566	26,27584
1567	26,24013
1568	26,20443
1569	26,16872
1570	26,13301
1571	26,0973
1572	26,04885
1573	25,99015
1574	25,93144
1575	25,87273
1576	25,81402
1577	25,75531
1578	25,69786
1579	25,64397
1580	25,59007
1581	25,53618
1582	25,48228
1583	25,42839
1584	25,37449
1585	25,33542
1586	25,2968
1587	25,25817
1588	25,21955
1589	25,18092
1590	25,1423
1591	25,14375
1592	25,16398
1593	25,18421
1594	25,20443
1595	25,22466
1596	25,24489
1597	25,24704
1598	25,22117
1599	25,19529
1600	25,16941
1601	25,14353
1602	25,11765
1603	25,08995
1604	25,04657
1605	25,00318
1606	24,9598
1607	24,91641
1608	24,87303
1609	24,82964
1610	24,80863
1611	24,79264
1612	24,77665
1613	24,76065
1614	24,74466
1615	24,72867
1616	24,64076
1617	24,48959
1618	24,33842
1619	24,18725
1620	24,03608
1621	23,8849
1622	23,78765
1623	23,85481
1624	23,92197
1625	23,98912
1626	24,05628
1627	24,12344
1628	24,1906
1629	24,14679
1630	24,09884
1631	24,05089
1632	24,00294
1633	23,95499
1634	23,90704
1635	23,84764
1636	23,78289
1637	23,71813
1638	23,65337
1639	23,58861
1640	23,52385
1641	23,50286
1642	23,54751
1643	23,59216
1644	23,63682
1645	23,68147
1646	23,72612
1647	23,76325
1648	23,74519
1649	23,72714
1650	23,70909
1651	23,69103
1652	23,67298
1653	23,65493
1654	23,6381
1655	23,6215
1656	23,60491
1657	23,58831
1658	23,57172
1659	23,55512
1660	23,53049
1661	23,49963
1662	23,46878
1663	23,43792
1664	23,40706
1665	23,3762
1666	23,34949
1667	23,33314
1668	23,31678
1669	23,30043
1670	23,28407
1671	23,26772
1672	23,25113
1673	23,21101
1674	23,17089
1675	23,13078
1676	23,09066
1677	23,05055
1678	23,01043
1679	22,99939
1680	22,99883
1681	22,99827
1682	22,9977
1683	22,99714
1684	22,99658
1685	22,97444
1686	22,92716
1687	22,87989
1688	22,83261
1689	22,78534
1690	22,73806
1691	22,70797
1692	22,75161
1693	22,79525
1694	22,8389
1695	22,88254
1696	22,92618
1697	22,96982
1698	23,01813
1699	23,06686
1700	23,11558
1701	23,16431
1702	23,21303
1703	23,26176
